Loading vocab...
token_vocab: 8393, post_vocab: 146, pos_vocab: 19, dep_vocab: 51, pol_vocab: 3
cuda memory allocated: 1847369728
n_trainable_params: 210453, n_nontrainable_params: 2517900
training arguments:
>>> model_name: dualgcn
>>> dataset: mams
>>> optimizer: <class 'torch.optim.adam.Adam'>
>>> initializer: <function xavier_uniform_ at 0x7fd3963fd940>
>>> learning_rate: 0.002
>>> l2reg: 0.0001
>>> num_epoch: 50
>>> batch_size: 16
>>> log_step: 5
>>> embed_dim: 300
>>> post_dim: 30
>>> pos_dim: 30
>>> hidden_dim: 50
>>> num_layers: 2
>>> polarities_dim: 3
>>> input_dropout: 0.7
>>> gcn_dropout: 0.1
>>> lower: True
>>> direct: False
>>> loop: True
>>> bidirect: True
>>> rnn_hidden: 50
>>> rnn_layers: 1
>>> rnn_dropout: 0.1
>>> attention_heads: 1
>>> max_length: 85
>>> device: cuda:0
>>> seed: 1000
>>> weight_decay: 0.0
>>> vocab_dir: ./DualGCN/dataset/MAMS_stanza
>>> pad_id: 0
>>> parseadj: True
>>> parsehead: False
>>> cuda: 0
>>> losstype: doubleloss
>>> alpha: 0.2
>>> beta: 0.3
>>> pretrained_bert_name: bert-base-uncased
>>> adam_epsilon: 1e-08
>>> bert_dim: 768
>>> bert_dropout: 0.3
>>> diff_lr: False
>>> bert_lr: 2e-05
>>> model_class: <class 'models.dualgcn.DualGCNClassifier'>
>>> dataset_file: {'train': './DualGCN/dataset/MAMS_stanza/train_small.json', 'test': './DualGCN/dataset/MAMS_stanza/test.json'}
>>> inputs_cols: ['text', 'aspect', 'pos', 'head', 'deprel', 'post', 'mask', 'length', 'adj']
>>> post_size: 146
>>> pos_size: 19
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
epoch: 0
>> saved: ./DualGCN/state_dict/dualgcn_mams_acc_0.2994_f1_0.1536
loss: nan, acc: 0.3750, test_acc: 0.2994, f1: 0.1536
loss: nan, acc: 0.2729, test_acc: 0.2994, f1: 0.1536
loss: nan, acc: 0.2762, test_acc: 0.2994, f1: 0.1536
loss: nan, acc: 0.2754, test_acc: 0.2994, f1: 0.1536
loss: nan, acc: 0.2803, test_acc: 0.2994, f1: 0.1536
loss: nan, acc: 0.2831, test_acc: 0.2994, f1: 0.1536
loss: nan, acc: 0.2839, test_acc: 0.2994, f1: 0.1536
loss: nan, acc: 0.2865, test_acc: 0.2994, f1: 0.1536
loss: nan, acc: 0.2855, test_acc: 0.2994, f1: 0.1536
loss: nan, acc: 0.2845, test_acc: 0.2994, f1: 0.1536
loss: nan, acc: 0.2885, test_acc: 0.2994, f1: 0.1536
loss: nan, acc: 0.2859, test_acc: 0.2994, f1: 0.1536
loss: nan, acc: 0.2851, test_acc: 0.2994, f1: 0.1536
loss: nan, acc: 0.2842, test_acc: 0.2994, f1: 0.1536
loss: nan, acc: 0.2805, test_acc: 0.2994, f1: 0.1536
loss: nan, acc: 0.2812, test_acc: 0.2994, f1: 0.1536
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
epoch: 1
loss: nan, acc: 0.4375, test_acc: 0.2994, f1: 0.1536
loss: nan, acc: 0.4062, test_acc: 0.2994, f1: 0.1536
loss: nan, acc: 0.3958, test_acc: 0.2994, f1: 0.1536
loss: nan, acc: 0.3906, test_acc: 0.2994, f1: 0.1536
loss: nan, acc: 0.3375, test_acc: 0.2994, f1: 0.1536
loss: nan, acc: 0.3125, test_acc: 0.2994, f1: 0.1536
loss: nan, acc: 0.3214, test_acc: 0.2994, f1: 0.1536
loss: nan, acc: 0.3203, test_acc: 0.2994, f1: 0.1536
loss: nan, acc: 0.3125, test_acc: 0.2994, f1: 0.1536
loss: nan, acc: 0.3125, test_acc: 0.2994, f1: 0.1536
loss: nan, acc: 0.3125, test_acc: 0.2994, f1: 0.1536
loss: nan, acc: 0.3125, test_acc: 0.2994, f1: 0.1536
